rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
74,University of Zurich,65.6,50.1,50.4,89.8,64.1,92.1,22960,0.15,0.21,2021,0.0327,0.6649,0.4579,0.5015,0.897,0.641,0.915,0.0126,0.0162,0.2121,Stable
76,Utrecht University,65.4,43.0,61.1,89.9,65.7,74.1,32022,0.14,0.1,2021,0.0336,0.6627,0.3803,0.6097,0.898,0.657,0.7212,0.0175,0.015,0.101,Stable
78,Delft University of Technology,65.2,54.4,71.6,60.0,98.9,92.8,19594,0.17,0.31,2021,0.0345,0.6605,0.5049,0.7159,0.596,0.989,0.9225,0.0107,0.0185,0.3131,Stable
81,Humboldt University of Berlin,65.1,60.6,67.8,68.3,37.6,68.3,33388,0.56,0.18,2021,0.0358,0.6594,0.5727,0.6775,0.6798,0.376,0.6588,0.0183,0.0636,0.1818,Stable
83,University of Freiburg,64.7,48.4,52.2,87.3,100.0,77.8,14878,0.33,0.21,2021,0.0367,0.6551,0.4393,0.5197,0.8717,1.0,0.761,0.0082,0.037,0.2121,Stable
85,Emory University,63.7,53.9,41.1,98.7,46.7,59.2,12923,0.04,0.2,2021,0.0376,0.6442,0.4995,0.4075,0.9869,0.467,0.5608,0.0071,0.0035,0.202,Stable
87,�cole Polytechnique,63.4,60.5,52.4,68.2,72.1,96.1,2850,0.06,0.44,2021,0.0385,0.6409,0.5716,0.5217,0.6788,0.721,0.958,0.0016,0.0058,0.4444,Stable
90,University of Maryland-College Park,63.1,47.4,58.8,90.2,38.9,42.9,33671,0.17,0.11,2021,0.0399,0.6376,0.4284,0.5865,0.901,0.389,0.3854,0.0185,0.0185,0.1111,Stable
92,University of Basel,62.9,44.0,41.4,91.7,99.7,97.2,9229,0.12,0.3,2021,0.0408,0.6355,0.3913,0.4105,0.9162,0.997,0.9699,0.0051,0.0127,0.303,Stable
96,Korea Advanced Institute of Science and Technology (KAIST),62.4,64.4,68.1,57.9,100.0,36.6,9514,0.1,0.09,2021,0.0425,0.63,0.6142,0.6805,0.5747,1.0,0.3175,0.0052,0.0104,0.0909,Stable
98,University of California-Irvine,62.1,43.5,47.5,93.5,53.2,72.4,35040,0.17,0.27,2021,0.0434,0.6268,0.3858,0.4722,0.9343,0.532,0.7029,0.0192,0.0185,0.2727,Stable
99,University of Helsinki,62.1,42.7,58.3,88.9,37.0,56.1,22137,0.16,0.05,2021,0.0439,0.6268,0.377,0.5814,0.8879,0.37,0.5274,0.0121,0.0173,0.0505,Stable
101,Dartmouth College,61.7,57.8,39.2,95.3,37.8,40.7,6336,0.08,0.15,2021,0.0448,0.6224,0.5421,0.3883,0.9525,0.378,0.3617,0.0035,0.0081,0.1515,Stable
103,Ghent University,61.6,46.6,57.4,79.6,79.9,60.7,37587,0.36,0.11,2021,0.0457,0.6213,0.4197,0.5723,0.7939,0.799,0.577,0.0206,0.0405,0.1111,Stable
105,Michigan State University,61.5,53.1,55.1,77.9,36.4,63.6,44618,0.16,0.15,2021,0.0466,0.6202,0.4907,0.549,0.7768,0.364,0.6082,0.0245,0.0173,0.1515,Stable
106,Aarhus University,61.4,36.9,56.4,86.2,71.3,76.6,26318,0.14,0.1,2021,0.047,0.6192,0.3137,0.5622,0.8606,0.713,0.7481,0.0144,0.015,0.101,Stable
110,Queen Mary University of London,61.1,34.9,43.6,97.4,41.5,96.8,19365,0.14,0.45,2021,0.0488,0.6159,0.2918,0.4328,0.9737,0.415,0.9656,0.0106,0.015,0.4545,Stable
112,Uppsala University,61.0,39.2,55.3,84.8,72.4,72.2,25112,0.16,0.18,2021,0.0497,0.6148,0.3388,0.5511,0.8465,0.724,0.7008,0.0138,0.0173,0.1818,Stable
114,University of Bonn,60.9,48.6,49.8,84.9,52.7,61.7,37439,0.7,0.13,2021,0.0506,0.6137,0.4415,0.4954,0.8475,0.527,0.5877,0.0205,0.0798,0.1313,Stable
119,Free University of Berlin,60.4,56.8,64.4,58.4,42.0,73.3,36380,0.59,0.22,2021,0.0528,0.6083,0.5311,0.6431,0.5798,0.42,0.7126,0.0199,0.0671,0.2222,Stable
120,Georgetown University,60.1,54.5,33.8,94.7,65.7,47.2,16451,0.09,0.19,2021,0.0533,0.605,0.506,0.3337,0.9465,0.657,0.4316,0.009,0.0092,0.1919,Stable
122,Maastricht University,60.0,39.9,49.1,79.7,82.1,98.0,17326,0.18,0.54,2021,0.0542,0.6039,0.3464,0.4884,0.7949,0.821,0.9785,0.0095,0.0197,0.5455,Stable
123,University of Sheffield,60.0,45.0,47.4,81.8,46.5,87.7,26765,0.15,0.35,2021,0.0546,0.6039,0.4022,0.4712,0.8162,0.465,0.8676,0.0147,0.0162,0.3535,Stable
126,City University of Hong Kong,59.7,44.1,47.2,78.6,50.3,99.8,9510,0.11,0.51,2021,0.056,0.6007,0.3923,0.4692,0.7838,0.503,0.9978,0.0052,0.0116,0.5152,Stable
128,University of Southampton,59.4,39.4,42.5,89.0,41.2,94.5,23500,0.14,0.35,2021,0.0569,0.5974,0.341,0.4216,0.8889,0.412,0.9408,0.0129,0.015,0.3535,Stable
131,University of Alberta,58.9,46.4,50.4,72.4,60.0,88.2,32846,0.21,0.27,2021,0.0582,0.5919,0.4175,0.5015,0.7212,0.6,0.873,0.018,0.0231,0.2727,Stable
136,Lancaster University,58.4,36.8,40.5,90.9,35.2,94.6,13045,0.12,0.37,2021,0.0605,0.5865,0.3126,0.4014,0.9081,0.352,0.9419,0.0071,0.0127,0.3737,Stable
138,Radboud University Nijmegen,58.4,33.7,50.0,88.6,48.0,73.9,20752,0.17,0.16,2021,0.0614,0.5865,0.2787,0.4975,0.8848,0.48,0.7191,0.0114,0.0185,0.1616,Stable
140,Indiana University,58.2,49.8,48.8,77.8,51.7,53.6,67054,0.15,0.15,2021,0.0622,0.5843,0.4546,0.4853,0.7758,0.517,0.5005,0.0368,0.0162,0.1515,Stable
145,University of Cologne,58.0,42.9,44.8,81.6,79.6,69.6,34630,0.35,0.18,2021,0.0645,0.5822,0.3792,0.4449,0.8141,0.796,0.6728,0.019,0.0393,0.1818,Stable
146,University of Ottawa,58.0,41.1,41.3,87.1,46.0,79.9,35140,0.25,0.2,2021,0.0649,0.5822,0.3596,0.4095,0.8697,0.46,0.7836,0.0193,0.0277,0.202,Stable
147,University of Auckland,57.8,30.6,44.8,87.5,75.4,94.5,32596,0.23,0.31,2021,0.0654,0.58,0.2448,0.4449,0.8737,0.754,0.9408,0.0179,0.0254,0.3131,Stable
153,Pompeu Fabra University,57.4,36.9,39.9,93.8,50.9,65.8,11914,0.23,0.13,2021,0.0681,0.5756,0.3137,0.3953,0.9374,0.509,0.6319,0.0065,0.0254,0.1313,Stable
154,TU Dresden,57.4,47.2,48.6,73.1,96.7,57.6,31103,0.33,0.15,2021,0.0685,0.5756,0.4262,0.4833,0.7283,0.967,0.5436,0.017,0.037,0.1515,Stable
159,University of Nottingham,56.9,42.0,42.4,80.0,38.7,87.8,30800,0.15,0.29,2021,0.0708,0.5702,0.3694,0.4206,0.798,0.387,0.8687,0.0169,0.0162,0.2929,Stable
160,University of Leeds,56.8,43.2,46.2,74.7,38.5,88.5,31460,0.14,0.3,2021,0.0712,0.5691,0.3825,0.459,0.7444,0.385,0.8762,0.0172,0.015,0.303,Stable
163,University of Liverpool,56.7,35.2,38.1,89.5,37.9,92.6,25170,0.15,0.33,2021,0.0725,0.568,0.2951,0.3771,0.8939,0.379,0.9203,0.0138,0.0162,0.3333,Stable
164,Universit� Catholique de Louvain,56.5,38.1,51.5,73.7,57.9,80.5,26462,0.4,0.2,2021,0.073,0.5658,0.3268,0.5126,0.7343,0.579,0.7901,0.0145,0.0451,0.202,Stable
165,University of Vienna,56.5,46.1,56.4,59.1,36.3,94.6,32650,0.39,0.28,2021,0.0734,0.5658,0.4142,0.5622,0.5869,0.363,0.9419,0.0179,0.0439,0.2828,Stable
168,Korea University,56.3,48.7,50.1,67.6,96.2,53.4,22666,0.17,0.22,2021,0.0748,0.5637,0.4426,0.4985,0.6727,0.962,0.4984,0.0124,0.0185,0.2222,Stable
170,University of Antwerp,56.0,35.3,46.0,80.7,83.0,70.0,15272,0.31,0.17,2021,0.0757,0.5604,0.2962,0.457,0.8051,0.83,0.6771,0.0084,0.0347,0.1717,Stable
171,University of Leicester,56.0,30.9,33.6,96.2,37.6,90.7,15550,0.15,0.32,2021,0.0761,0.5604,0.2481,0.3316,0.9616,0.376,0.8999,0.0085,0.0162,0.3232,Stable
174,University of Exeter,55.9,32.4,38.3,89.9,35.8,91.5,22005,0.17,0.28,2021,0.0775,0.5593,0.2645,0.3792,0.898,0.358,0.9085,0.0121,0.0185,0.2828,Stable
177,University of Aberdeen,55.7,29.5,34.2,94.4,45.1,95.6,12860,0.17,0.42,2021,0.0788,0.5571,0.2328,0.3377,0.9434,0.451,0.9526,0.007,0.0185,0.4242,Stable
178,Newcastle University,55.7,31.4,38.2,90.6,40.1,88.0,24090,0.15,0.27,2021,0.0793,0.5571,0.2536,0.3782,0.9051,0.401,0.8708,0.0132,0.0162,0.2727,Stable
181,Autonomous University of Barcelona,55.5,34.7,38.3,91.9,42.1,65.6,31284,0.12,0.17,2021,0.0806,0.555,0.2896,0.3792,0.9182,0.421,0.6297,0.0171,0.0127,0.1717,Stable
187,George Washington University,54.9,46.9,33.3,85.8,34.4,55.9,23788,0.13,0.17,2021,0.0833,0.5484,0.423,0.3286,0.8566,0.344,0.5253,0.013,0.0139,0.1717,Stable
190,Cardiff University,54.7,32.4,35.6,89.4,36.7,86.8,25900,0.14,0.28,2021,0.0846,0.5462,0.2645,0.3519,0.8929,0.367,0.8579,0.0142,0.015,0.2828,Stable
191,University of Gothenburg,54.7,27.7,40.8,94.0,39.4,66.2,19616,0.1,0.13,2021,0.0851,0.5462,0.2131,0.4044,0.9394,0.394,0.6362,0.0107,0.0104,0.1313,Stable
193,Tel Aviv University,54.7,40.1,52.0,73.0,41.1,56.2,22635,0.22,0.07,2021,0.086,0.5462,0.3486,0.5177,0.7273,0.411,0.5285,0.0124,0.0243,0.0707,Stable
195,University of M�nster,54.6,39.2,43.8,82.5,47.0,49.5,44580,0.43,0.08,2021,0.0869,0.5452,0.3388,0.4348,0.8232,0.47,0.4564,0.0244,0.0486,0.0808,Stable
197,University of Barcelona,54.4,31.0,40.2,91.5,45.9,58.6,45494,0.15,0.11,2021,0.0878,0.543,0.2492,0.3984,0.9141,0.459,0.5544,0.0249,0.0162,0.1111,Stable
198,University of Erlangen-Nuremberg,54.4,41.6,46.2,72.6,88.4,53.8,38052,0.57,0.12,2021,0.0882,0.543,0.365,0.459,0.7232,0.884,0.5027,0.0209,0.0647,0.1212,Stable
199,University of Calgary,54.3,33.7,36.1,87.0,51.3,80.2,31863,0.18,0.21,2021,0.0887,0.5419,0.2787,0.3569,0.8687,0.513,0.7869,0.0175,0.0197,0.2121,Stable
202,Aalborg University,54.2,27.6,38.6,85.6,49.1,74.5,16227,0.13,0.14,2021,0.09,0.5408,0.212,0.3822,0.8545,0.491,0.7255,0.0089,0.0139,0.1414,Stable
205,University of Bergen,53.9,28.3,29.0,94.4,36.3,78.3,14297,0.12,0.13,2021,0.0914,0.5375,0.2197,0.2851,0.9434,0.363,0.7664,0.0078,0.0127,0.1313,Stable
208,Chalmers University of Technology,53.6,38.8,42.6,61.6,78.9,84.0,8325,0.12,0.17,2021,0.0927,0.5343,0.3344,0.4226,0.6121,0.789,0.8278,0.0046,0.0127,0.1717,Stable
211,University of Duisburg-Essen,53.3,31.8,33.6,91.5,70.4,60.4,42744,0.54,0.19,2021,0.094,0.531,0.2579,0.3316,0.9141,0.704,0.5737,0.0234,0.0613,0.1919,Stable
212,University of Dundee,53.2,23.9,32.1,91.5,49.3,80.9,12245,0.17,0.22,2021,0.0945,0.5299,0.1716,0.3165,0.9141,0.493,0.7944,0.0067,0.0185,0.2222,Stable
214,University of Hawai i at Mnoa,53.0,37.0,39.3,72.3,52.5,65.5,14732,0.11,0.1,2021,0.0954,0.5277,0.3148,0.3893,0.7202,0.525,0.6286,0.0081,0.0116,0.101,Stable
220,Karlsruhe Institute of Technology,52.4,45.4,49.4,60.0,94.6,71.2,26886,0.28,0.23,2021,0.0981,0.5212,0.4066,0.4914,0.596,0.946,0.69,0.0147,0.0312,0.2323,Stable
222,KTH Royal Institute of Technology,52.2,41.3,44.1,58.0,51.0,88.7,13482,0.17,0.2,2021,0.099,0.519,0.3617,0.4378,0.5758,0.51,0.8784,0.0074,0.0185,0.202,Stable
224,Universit� Libre de Bruxelles,52.0,32.1,42.6,76.2,42.6,88.8,24157,0.42,0.31,2021,0.0999,0.5169,0.2612,0.4226,0.7596,0.426,0.8794,0.0132,0.0474,0.3131,Stable
230,University of Miami,51.4,45.1,25.0,81.4,40.5,60.6,16179,0.06,0.16,2021,0.1026,0.5103,0.4033,0.2447,0.8121,0.405,0.5759,0.0089,0.0058,0.1616,Stable
231,University of Otago,51.3,29.5,33.4,85.3,37.1,89.8,18571,0.2,0.21,2021,0.103,0.5092,0.2328,0.3296,0.8515,0.371,0.8902,0.0102,0.022,0.2121,Stable
233,University of Reading,51.1,34.3,35.5,74.7,38.2,91.9,15205,0.16,0.31,2021,0.1039,0.5071,0.2852,0.3509,0.7444,0.382,0.9128,0.0083,0.0173,0.3131,Stable
234,St George s-University of London,51.0,22.5,26.9,99.3,36.4,76.6,3425,0.12,0.21,2021,0.1043,0.506,0.1563,0.2639,0.9929,0.364,0.7481,0.0019,0.0127,0.2121,Stable
235,University of S�o Paulo,50.9,56.6,58.9,44.2,41.7,35.2,82961,0.16,0.04,2021,0.1048,0.5049,0.529,0.5875,0.4364,0.417,0.3025,0.0455,0.0173,0.0404,Stable
240,Tilburg University,50.4,36.5,50.2,61.9,51.2,79.8,9380,0.24,0.16,2021,0.107,0.4995,0.3093,0.4995,0.6152,0.512,0.7826,0.0051,0.0266,0.1616,Stable
244,Virginia Polytechnic Institute and State University,50.0,36.2,42.4,72.5,47.8,55.6,34155,0.18,0.14,2021,0.1088,0.4951,0.306,0.4206,0.7222,0.478,0.5221,0.0187,0.0197,0.1414,Stable
245,University of Waterloo,49.9,35.8,43.3,67.1,44.0,86.0,32804,0.23,0.21,2021,0.1093,0.494,0.3016,0.4297,0.6677,0.44,0.8493,0.018,0.0254,0.2121,Stable
247,University of the Witwatersrand,49.7,30.7,43.9,77.8,100.0,72.8,27839,0.26,0.07,2021,0.1102,0.4918,0.2459,0.4358,0.7758,1.0,0.7072,0.0153,0.0289,0.0707,Stable
260,Flinders University,48.4,21.9,29.8,85.6,37.8,89.2,17167,0.25,0.4,2021,0.116,0.4777,0.1497,0.2932,0.8545,0.378,0.8837,0.0094,0.0277,0.404,Stable
263,George Mason University,48.1,31.0,28.9,89.9,35.0,47.8,30500,0.18,0.11,2021,0.1173,0.4744,0.2492,0.2841,0.898,0.35,0.4381,0.0167,0.0197,0.1111,Stable
267,University of Kiel,47.7,30.2,30.3,85.9,33.3,56.4,27181,0.22,0.08,2021,0.1191,0.4701,0.2404,0.2983,0.8576,0.333,0.5307,0.0149,0.0243,0.0808,Stable
268,University of Konstanz,47.6,39.0,44.4,59.9,69.6,69.6,11553,0.51,0.13,2021,0.1196,0.469,0.3366,0.4408,0.5949,0.696,0.6728,0.0063,0.0578,0.1313,Stable
273,University of Newcastle,47.1,26.2,30.5,80.7,53.0,84.2,23221,0.22,0.18,2021,0.1218,0.4635,0.1967,0.3003,0.8051,0.53,0.8299,0.0127,0.0243,0.1818,Stable
280,Ruhr University Bochum,46.4,39.5,45.2,63.6,53.9,57.5,42954,0.59,0.15,2021,0.1249,0.4559,0.3421,0.4489,0.6323,0.539,0.5425,0.0235,0.0671,0.1515,Stable
281,Simon Fraser University,46.3,25.1,34.3,77.8,47.3,91.9,26778,0.28,0.3,2021,0.1254,0.4548,0.1847,0.3387,0.7758,0.473,0.9128,0.0147,0.0312,0.303,Stable
282,University of Southern Denmark,46.2,21.1,30.2,85.2,71.1,78.4,22544,0.13,0.14,2021,0.1258,0.4538,0.141,0.2973,0.8505,0.711,0.7675,0.0124,0.0139,0.1414,Stable
284,Stellenbosch University,46.0,28.7,35.7,77.9,73.1,54.1,24525,0.26,0.08,2021,0.1267,0.4516,0.224,0.3529,0.7768,0.731,0.5059,0.0134,0.0289,0.0808,Stable
286,Sun Yat-sen University,45.8,41.7,34.9,69.7,62.3,35.6,53734,0.16,0.08,2021,0.1276,0.4494,0.3661,0.3448,0.6939,0.623,0.3068,0.0295,0.0173,0.0808,Stable
299,Autonomous University of Madrid,44.8,32.7,29.0,75.4,36.1,53.3,29825,0.14,0.14,2021,0.1335,0.4385,0.2678,0.2851,0.7515,0.361,0.4973,0.0163,0.015,0.1414,Stable
301,Boston College,44.8,48.2,33.3,64.5,33.5,44.0,12921,0.15,0.11,2021,0.1343,0.4385,0.4372,0.3286,0.6414,0.335,0.3972,0.0071,0.0162,0.1111,Stable
306,University of Essex,44.8,30.8,34.8,67.2,34.4,96.5,12435,0.15,0.38,2021,0.1366,0.4385,0.247,0.3438,0.6687,0.344,0.9623,0.0068,0.0162,0.3838,Stable
318,Montpellier University,44.8,36.8,29.7,67.5,36.9,61.9,39703,0.2,0.15,2021,0.142,0.4385,0.3126,0.2922,0.6717,0.369,0.5899,0.0218,0.022,0.1515,Stable
330,University of South Australia,44.8,24.5,36.1,67.2,86.9,86.2,20930,0.31,0.2,2021,0.1473,0.4385,0.1781,0.3569,0.6687,0.869,0.8515,0.0115,0.0347,0.202,Stable
331,University of Stirling,44.8,23.4,26.5,80.0,34.2,83.4,9550,0.17,0.24,2021,0.1478,0.4385,0.1661,0.2599,0.798,0.342,0.8213,0.0052,0.0185,0.2424,Stable
337,Temple University,44.8,38.8,25.3,81.3,33.3,39.2,36398,0.13,0.09,2021,0.1505,0.4385,0.3344,0.2477,0.8111,0.333,0.3455,0.0199,0.0139,0.0909,Stable
344,University College Cork,44.8,23.7,23.5,82.9,44.8,82.5,17051,0.18,0.19,2021,0.1536,0.4385,0.1694,0.2295,0.8273,0.448,0.8116,0.0093,0.0197,0.1919,Stable
345,Washington State University,44.8,32.1,30.5,76.9,49.4,49.3,28482,0.18,0.07,2021,0.1541,0.4385,0.2612,0.3003,0.7667,0.494,0.4543,0.0156,0.0197,0.0707,Stable
359,University of Fribourg,44.8,29.5,32.2,60.7,53.6,86.7,10888,0.32,0.18,2021,0.1603,0.4385,0.2328,0.3175,0.603,0.536,0.8568,0.006,0.0358,0.1818,Stable
363,Heriot-Watt University,44.8,28.8,25.0,66.8,44.4,94.0,9420,0.18,0.36,2021,0.1621,0.4385,0.2251,0.2447,0.6646,0.444,0.9354,0.0052,0.0197,0.3636,Stable
372,University of Li�ge,44.8,28.2,37.3,60.3,98.1,71.1,20968,0.26,0.2,2021,0.1661,0.4385,0.2186,0.3691,0.599,0.981,0.6889,0.0115,0.0289,0.202,Stable
373,Loughborough University,44.8,33.5,35.4,57.6,37.7,83.3,14800,0.14,0.27,2021,0.1666,0.4385,0.2765,0.3498,0.5717,0.377,0.8202,0.0081,0.015,0.2727,Stable
374,University of Manitoba,44.8,31.9,31.9,71.3,34.7,54.5,28786,0.29,0.18,2021,0.167,0.4385,0.259,0.3145,0.7101,0.347,0.5102,0.0158,0.0324,0.1818,Stable
376,University of Milan-Bicocca,44.8,26.9,21.5,82.9,39.0,44.9,27098,0.29,0.06,2021,0.1679,0.4385,0.2044,0.2093,0.8273,0.39,0.4069,0.0149,0.0324,0.0606,Stable
388,Swinburne University of Technology,44.8,24.6,28.2,70.4,41.6,81.1,15604,0.25,0.28,2021,0.1733,0.4385,0.1792,0.277,0.701,0.416,0.7966,0.0086,0.0277,0.2828,Stable
389,University of Tasmania,44.8,25.4,32.9,63.3,46.2,90.1,18328,0.23,0.33,2021,0.1738,0.4385,0.188,0.3246,0.6293,0.462,0.8934,0.01,0.0254,0.3333,Stable
390,University of Turku,44.8,27.0,30.8,75.6,35.8,54.0,12813,0.16,0.06,2021,0.1742,0.4385,0.2055,0.3033,0.7535,0.358,0.5048,0.007,0.0173,0.0606,Stable
400,Aston University,44.8,21.5,25.6,66.2,36.1,92.4,11550,0.2,0.25,2021,0.1787,0.4385,0.1454,0.2508,0.6586,0.361,0.9182,0.0063,0.022,0.2525,Stable
410,University of Canterbury,44.8,22.0,26.8,68.9,37.4,93.1,14069,0.19,0.24,2021,0.1832,0.4385,0.1508,0.2629,0.6859,0.374,0.9257,0.0077,0.0208,0.2424,Stable
426,University of Florence,44.8,33.7,25.8,65.7,42.5,46.4,36497,0.21,0.1,2021,0.1903,0.4385,0.2787,0.2528,0.6535,0.425,0.423,0.02,0.0231,0.101,Stable
436,University of Iceland,44.8,19.2,31.6,71.9,65.2,63.1,8309,0.14,0.12,2021,0.1948,0.4385,0.1202,0.3114,0.7162,0.652,0.6028,0.0046,0.015,0.1212,Stable
441,University of Jyv�skyl�,44.8,26.1,30.6,62.6,34.8,51.5,10262,0.15,0.04,2021,0.197,0.4385,0.1956,0.3013,0.6222,0.348,0.4779,0.0056,0.0162,0.0404,Stable
446,Link�ping University,44.8,22.8,24.6,75.6,50.1,63.1,18628,0.11,0.11,2021,0.1993,0.4385,0.1596,0.2406,0.7535,0.501,0.6028,0.0102,0.0116,0.1111,Stable
448,Liverpool John Moores University,44.8,19.2,18.0,78.9,33.8,73.4,20200,0.17,0.15,2021,0.2002,0.4385,0.1202,0.1739,0.7869,0.338,0.7137,0.0111,0.0185,0.1515,Stable
464,University of Pavia,44.8,27.3,26.9,65.5,59.9,48.0,25589,0.44,0.08,2021,0.2073,0.4385,0.2087,0.2639,0.6515,0.599,0.4403,0.014,0.0497,0.0808,Stable
467,University of Pisa,44.8,26.2,26.2,72.5,40.1,41.9,32974,0.21,0.06,2021,0.2087,0.4385,0.1967,0.2568,0.7222,0.401,0.3746,0.0181,0.0231,0.0606,Stable
471,University of Porto,44.8,26.2,27.9,66.1,38.4,57.9,32586,0.18,0.18,2021,0.2105,0.4385,0.1967,0.274,0.6576,0.384,0.5468,0.0179,0.0197,0.1818,Stable
479,Sharif University of Technology,44.8,32.2,41.2,47.2,100.0,25.0,8742,0.2,0.02,2021,0.2141,0.4385,0.2623,0.4085,0.4667,1.0,0.1927,0.0048,0.022,0.0202,Stable
485,University of Strathclyde,44.8,27.6,31.8,53.1,47.0,86.8,18785,0.18,0.27,2021,0.2167,0.4385,0.212,0.3134,0.5263,0.47,0.8579,0.0103,0.0197,0.2727,Stable
495,University of Valencia,44.8,21.8,21.9,74.2,35.8,48.2,49822,0.14,0.12,2021,0.2212,0.4385,0.1486,0.2133,0.7394,0.358,0.4424,0.0273,0.015,0.1212,Stable
512,Charles Darwin University,44.8,22.0,25.9,49.9,46.2,79.0,6219,0.24,0.3,2021,0.2288,0.4385,0.1508,0.2538,0.4939,0.462,0.774,0.0034,0.0266,0.303,Stable
513,Claude Bernard University Lyon 1,44.8,25.9,24.4,55.8,38.4,57.5,27490,0.13,0.13,2021,0.2293,0.4385,0.1934,0.2386,0.5535,0.384,0.5425,0.0151,0.0139,0.1313,Stable
534,Jagiellonian University,44.8,25.9,18.3,64.9,34.3,38.5,38054,0.1,0.09,2021,0.2387,0.4385,0.1934,0.1769,0.6455,0.343,0.338,0.0209,0.0104,0.0909,Stable
3,Harvard University,95.0,94.5,98.9,99.2,48.9,79.8,21574,0.1,0.24,2022,0.0009,0.9848,0.9432,0.9919,0.9919,0.489,0.7826,0.0118,0.0104,0.2424,Stable
4,Stanford University,94.9,92.3,96.8,99.9,91.0,79.7,16319,0.07,0.23,2022,0.0013,0.9837,0.9191,0.9707,0.999,0.91,0.7815,0.0089,0.0069,0.2323,Stable
5,University of Cambridge,94.6,90.9,99.5,96.2,56.7,95.8,19680,0.11,0.39,2022,0.0018,0.9804,0.9038,0.998,0.9616,0.567,0.9548,0.0108,0.0116,0.3939,Stable
6,Massachusetts Institute of Technology,94.6,90.9,94.4,99.7,93.7,89.9,11459,0.08,0.33,2022,0.0022,0.9804,0.9038,0.9464,0.997,0.937,0.8913,0.0063,0.0081,0.3333,Stable
8,University of California-Berkeley,92.2,85.7,96.0,99.1,84.7,77.6,40306,0.19,0.23,2022,0.0031,0.9543,0.847,0.9626,0.9909,0.847,0.7589,0.0221,0.0208,0.2323,Stable
9,Yale University,90.8,90.7,93.0,97.0,56.2,69.9,13317,0.06,0.21,2022,0.0036,0.9391,0.9016,0.9323,0.9697,0.562,0.676,0.0073,0.0058,0.2121,Stable
11,Columbia University,89.6,87.8,89.6,97.3,48.0,79.8,21608,0.05,0.35,2022,0.0045,0.926,0.8699,0.8979,0.9727,0.48,0.7826,0.0118,0.0046,0.3535,Stable
13,Johns Hopkins University,88.4,80.0,90.8,97.2,93.7,74.6,16552,0.04,0.28,2022,0.0054,0.9129,0.7847,0.91,0.9717,0.937,0.7266,0.0091,0.0035,0.2828,Stable
14,University of Pennsylvania,88.4,84.5,89.2,97.1,77.6,69.7,21211,0.06,0.22,2022,0.0058,0.9129,0.8339,0.8938,0.9707,0.776,0.6738,0.0116,0.0058,0.2222,Stable
18,University of Toronto,87.2,77.6,93.0,92.6,61.2,89.1,75821,0.26,0.25,2022,0.0076,0.8999,0.7585,0.9323,0.9253,0.612,0.8827,0.0416,0.0289,0.2525,Stable
23,Duke University,83.5,79.2,78.6,95.6,99.0,66.6,15785,0.04,0.22,2022,0.0099,0.8596,0.776,0.7867,0.9556,0.99,0.6405,0.0086,0.0035,0.2222,Stable
25,Northwestern University,83.1,74.3,82.1,97.6,81.6,65.3,18735,0.13,0.19,2022,0.0107,0.8553,0.7224,0.822,0.9758,0.816,0.6265,0.0103,0.0139,0.1919,Stable
27,London School of Economics and Political Science,80.8,68.0,80.8,94.4,35.8,92.7,10910,0.12,0.72,2022,0.0116,0.8303,0.6536,0.8089,0.9434,0.358,0.9214,0.006,0.0127,0.7273,Stable
30,University of Edinburgh,78.9,66.1,74.2,95.6,40.2,95.2,31630,0.12,0.44,2022,0.013,0.8096,0.6328,0.7422,0.9556,0.402,0.9483,0.0173,0.0127,0.4444,Stable
31,University of Hong Kong,78.9,66.2,72.2,95.0,58.5,98.8,18037,0.18,0.43,2022,0.0134,0.8096,0.6339,0.7219,0.9495,0.585,0.9871,0.0099,0.0197,0.4343,Stable
32,LMU Munich,78.6,68.1,77.9,90.3,100.0,69.1,34274,0.34,0.18,2022,0.0139,0.8063,0.6546,0.7796,0.902,1.0,0.6674,0.0188,0.0382,0.1818,Stable
33,University of Melbourne,77.8,67.5,73.8,88.4,74.9,94.0,52098,0.27,0.5,2022,0.0143,0.7976,0.6481,0.7381,0.8828,0.749,0.9354,0.0286,0.0301,0.5051,Stable
34,University of California-San Diego,77.7,60.5,75.6,97.9,96.6,68.1,36256,0.12,0.29,2022,0.0148,0.7965,0.5716,0.7563,0.9788,0.966,0.6566,0.0199,0.0127,0.2929,Stable
39,Karolinska Institute,74.3,55.1,71.0,94.2,70.5,86.2,7937,0.1,0.24,2022,0.017,0.7595,0.5126,0.7098,0.9414,0.705,0.8515,0.0043,0.0104,0.2424,Stable
40,�cole Polytechnique F�d�rale de Lausanne,74.1,63.8,67.0,85.5,74.9,98.3,11266,0.12,0.62,2022,0.0175,0.7573,0.6077,0.6694,0.8535,0.749,0.9817,0.0062,0.0127,0.6263,Stable
50,University of Manchester,71.2,56.4,65.0,89.1,45.6,92.4,36545,0.14,0.43,2022,0.0219,0.7258,0.5268,0.6491,0.8899,0.456,0.9182,0.02,0.015,0.4343,Stable
