rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
77,University of Warwick,64.6,46.9,52.7,88.8,42.8,93.8,20599,0.13,0.41,2020,0.034,0.654,0.423,0.5248,0.8869,0.428,0.9333,0.0113,0.0139,0.4141,Improving
82,University of Science and Technology of China,64.0,64.6,59.5,74.7,79.6,31.3,16245,0.08,0.04,2020,0.0363,0.6474,0.6164,0.5935,0.7444,0.796,0.2605,0.0089,0.0081,0.0404,Improving
89,Sungkyunkwan University (SKKU),63.0,57.6,61.2,70.3,97.3,51.1,23342,0.2,0.15,2020,0.0394,0.6366,0.5399,0.6107,0.7,0.973,0.4736,0.0128,0.022,0.1515,Improving
92,University of T�bingen,62.7,51.2,56.2,80.1,67.0,64.0,27901,0.38,0.14,2020,0.0408,0.6333,0.4699,0.5602,0.799,0.67,0.6125,0.0153,0.0428,0.1414,Improving
99,University of Glasgow,62.2,41.1,47.9,91.8,40.0,92.3,25357,0.15,0.37,2020,0.0439,0.6279,0.3596,0.4762,0.9172,0.4,0.9171,0.0139,0.0162,0.3737,Improving
100,RWTH Aachen University,62.2,55.6,61.5,67.3,98.1,59.0,45377,0.61,0.21,2020,0.0443,0.6279,0.518,0.6138,0.6697,0.981,0.5587,0.0249,0.0694,0.2121,Improving
101,University of Copenhagen,62.1,48.1,44.1,89.6,48.1,85.4,31219,0.04,0.17,2020,0.0448,0.6268,0.4361,0.4378,0.8949,0.481,0.8428,0.0171,0.0035,0.1717,Improving
108,Zhejiang University,61.5,66.0,64.7,50.6,100.0,61.8,33427,0.11,0.22,2020,0.0479,0.6202,0.6317,0.6461,0.501,1.0,0.5888,0.0183,0.0116,0.2222,Improving
109,Fudan University,61.4,61.9,58.6,68.1,58.6,44.8,32537,0.11,0.12,2020,0.0484,0.6192,0.5869,0.5844,0.6778,0.586,0.4058,0.0178,0.0116,0.1212,Improving
112,University of Birmingham,60.9,39.6,45.6,92.1,39.3,89.2,29542,0.15,0.29,2020,0.0497,0.6137,0.3432,0.453,0.9202,0.393,0.8837,0.0162,0.0162,0.2929,Improving
113,University of Bern,60.4,44.5,41.2,86.6,85.0,87.3,11090,0.17,0.16,2020,0.0502,0.6083,0.3967,0.4085,0.8646,0.85,0.8633,0.0061,0.0185,0.1616,Improving
120,University of Adelaide,59.9,34.3,41.6,95.3,64.8,91.7,21093,0.3,0.29,2020,0.0533,0.6028,0.2852,0.4125,0.9525,0.648,0.9107,0.0116,0.0335,0.2929,Improving
131,University of Oslo,58.7,39.6,43.8,90.0,40.7,75.5,20783,0.13,0.17,2020,0.0582,0.5898,0.3432,0.4348,0.899,0.407,0.7363,0.0114,0.0139,0.1717,Improving
142,Ulm University,57.9,40.6,36.6,94.9,75.7,57.5,10629,0.28,0.13,2020,0.0631,0.5811,0.3541,0.362,0.9485,0.757,0.5425,0.0058,0.0312,0.1313,Improving
145,Nanjing University,57.6,50.7,48.0,71.8,84.9,57.8,34569,0.15,0.1,2020,0.0645,0.5778,0.4645,0.4772,0.7152,0.849,0.5457,0.0189,0.0162,0.101,Improving
161,Shanghai Jiao Tong University,56.9,58.0,63.0,47.9,99.9,49.8,38853,0.11,0.13,2020,0.0717,0.5702,0.5443,0.6289,0.4737,0.999,0.4596,0.0213,0.0116,0.1313,Improving
163,University of W�rzburg,56.8,38.7,42.4,87.5,65.6,61.5,24082,0.37,0.1,2020,0.0725,0.5691,0.3333,0.4206,0.8737,0.656,0.5856,0.0132,0.0416,0.101,Improving
166,Bielefeld University,56.1,36.1,42.7,91.1,59.4,48.6,24875,0.78,0.08,2020,0.0739,0.5615,0.3049,0.4237,0.9101,0.594,0.4467,0.0136,0.089,0.0808,Improving
169,University of Bologna,56.0,51.5,34.8,83.8,45.1,50.7,65819,0.24,0.12,2020,0.0752,0.5604,0.4732,0.3438,0.8364,0.451,0.4693,0.0361,0.0266,0.1212,Improving
171,Hong Kong Polytechnic University,55.9,41.0,46.6,71.8,42.3,94.1,20388,0.23,0.25,2020,0.0761,0.5593,0.3585,0.4631,0.7152,0.423,0.9365,0.0112,0.0254,0.2525,Improving
182,Queensland University of Technology,55.2,31.9,40.3,86.4,62.4,81.4,34871,0.38,0.16,2020,0.0811,0.5517,0.259,0.3994,0.8626,0.624,0.7998,0.0191,0.0428,0.1616,Improving
184,Aalto University,54.8,41.8,39.4,76.7,48.3,82.3,12195,0.19,0.26,2020,0.082,0.5473,0.3672,0.3903,0.7646,0.483,0.8095,0.0067,0.0208,0.2626,Improving
195,University of Technology Sydney,54.0,33.5,42.9,75.3,50.3,96.1,26385,0.43,0.34,2020,0.0869,0.5386,0.2765,0.4257,0.7505,0.503,0.958,0.0145,0.0486,0.3434,Improving
218,King Abdulaziz University,53.7,29.5,16.5,96.4,78.9,93.1,32853,0.08,0.21,2020,0.0972,0.5354,0.2328,0.1587,0.9636,0.789,0.9257,0.018,0.0081,0.2121,Improving
223,Macquarie University,53.7,37.8,42.6,71.8,53.1,83.9,30234,0.69,0.29,2020,0.0994,0.5354,0.3235,0.4226,0.7152,0.531,0.8267,0.0166,0.0786,0.2929,Improving
226,Medical University of Vienna,53.7,33.4,23.5,90.3,53.0,78.8,7142,0.08,0.3,2020,0.1008,0.5354,0.2754,0.2295,0.902,0.53,0.7718,0.0039,0.0081,0.303,Improving
231,University of Padua,53.7,42.5,30.9,80.2,38.4,45.1,45169,0.21,0.04,2020,0.103,0.5354,0.3749,0.3043,0.8,0.384,0.409,0.0248,0.0231,0.0404,Improving
233,Queen s University Belfast,53.7,31.2,35.5,83.7,38.7,96.4,17747,0.17,0.36,2020,0.1039,0.5354,0.2514,0.3509,0.8354,0.387,0.9612,0.0097,0.0185,0.3636,Improving
245,Vrije Universiteit Brussel,53.7,37.4,42.3,62.7,87.0,75.4,11371,0.28,0.22,2020,0.1093,0.5354,0.3191,0.4196,0.6232,0.87,0.7352,0.0062,0.0312,0.2222,Improving
250,University of Wollongong,53.7,29.9,35.0,75.5,55.7,93.4,18642,0.32,0.29,2020,0.1115,0.5354,0.2372,0.3458,0.7525,0.557,0.929,0.0102,0.0358,0.2929,Improving
254,University of Bath,50.0,28.6,31.1,75.7,37.5,90.3,13825,0.16,0.32,2020,0.1133,0.4951,0.223,0.3064,0.7545,0.375,0.8956,0.0076,0.0173,0.3232,Improving
260,Curtin University,50.0,23.4,30.4,83.2,44.8,94.2,29214,0.2,0.31,2020,0.116,0.4951,0.1661,0.2993,0.8303,0.448,0.9376,0.016,0.022,0.3131,Improving
277,University of Navarra,50.0,30.4,27.9,80.3,85.5,65.1,10833,0.13,0.22,2020,0.1236,0.4951,0.2426,0.274,0.801,0.855,0.6243,0.0059,0.0139,0.2222,Improving
287,Sapienza University of Rome,50.0,40.4,40.0,69.8,43.6,40.5,71318,0.21,0.06,2020,0.1281,0.4951,0.3519,0.3964,0.6949,0.436,0.3595,0.0391,0.0231,0.0606,Improving
294,University of Surrey,50.0,30.2,34.3,71.9,46.8,93.7,13125,0.16,0.37,2020,0.1312,0.4951,0.2404,0.3387,0.7162,0.468,0.9322,0.0072,0.0173,0.3737,Improving
309,Deakin University,46.8,23.8,29.6,73.5,40.6,85.2,39305,0.29,0.22,2020,0.1379,0.4603,0.1705,0.2912,0.7323,0.406,0.8407,0.0215,0.0324,0.2222,Improving
339,University of Tartu,46.8,26.8,27.1,82.4,37.5,55.4,8532,0.12,0.08,2020,0.1514,0.4603,0.2033,0.2659,0.8222,0.375,0.5199,0.0047,0.0127,0.0808,Improving
401,Wuhan University,44.4,44.0,34.0,52.5,84.7,40.4,52502,0.15,0.07,2020,0.1791,0.4342,0.3913,0.3357,0.5202,0.847,0.3584,0.0288,0.0162,0.0707,Improving
1,University of Oxford,95.6,91.3,99.6,98.0,68.7,96.4,20775,0.11,0.41,2021,0.0,0.9913,0.9082,0.999,0.9798,0.687,0.9612,0.0114,0.0116,0.4141,Improving
21,Tsinghua University,84.8,87.7,94.9,78.8,100.0,51.1,37484,0.12,0.13,2021,0.009,0.8738,0.8689,0.9515,0.7859,1.0,0.4736,0.0205,0.0127,0.1313,Improving
23,Peking University,83.9,89.6,91.3,75.4,96.3,61.2,38583,0.11,0.16,2021,0.0099,0.864,0.8896,0.9151,0.7515,0.963,0.5823,0.0211,0.0116,0.1616,Improving
25,National University of Singapore,83.5,75.9,90.8,81.5,77.8,94.8,30943,0.18,0.26,2021,0.0107,0.8596,0.7399,0.91,0.8131,0.778,0.944,0.017,0.0197,0.2626,Improving
26,New York University,81.9,76.1,80.6,96.0,37.3,69.6,44474,0.09,0.34,2021,0.0112,0.8422,0.7421,0.8069,0.9596,0.373,0.6728,0.0244,0.0092,0.3434,Improving
35,King s College London,76.1,57.3,72.4,96.6,43.6,95.4,27400,0.12,0.46,2021,0.0152,0.7791,0.5366,0.724,0.9657,0.436,0.9505,0.015,0.0127,0.4646,Improving
41,Technical University of Munich,74.8,63.8,73.6,85.0,100.0,74.4,32377,0.4,0.31,2021,0.0179,0.765,0.6077,0.7361,0.8485,1.0,0.7244,0.0177,0.0451,0.3131,Improving
45,KU Leuven,73.7,58.7,74.4,86.1,97.2,72.7,45617,0.36,0.15,2021,0.0197,0.753,0.5519,0.7442,0.8596,0.972,0.7061,0.025,0.0405,0.1515,Improving
56,Chinese University of Hong Kong,70.1,55.7,59.1,89.4,58.6,98.3,18675,0.19,0.33,2021,0.0246,0.7138,0.5191,0.5895,0.8929,0.586,0.9817,0.0102,0.0208,0.3333,Improving
62,The University of Queensland,69.4,54.3,61.0,85.9,81.0,93.0,40389,0.35,0.38,2021,0.0273,0.7062,0.5038,0.6087,0.8576,0.81,0.9247,0.0221,0.0393,0.3838,Improving
65,Monash University,68.9,52.9,61.7,86.2,73.9,90.3,57406,0.42,0.43,2021,0.0287,0.7008,0.4885,0.6158,0.8606,0.739,0.8956,0.0315,0.0474,0.4343,Improving
66,University of Amsterdam,68.8,49.1,62.2,92.8,39.9,87.4,24747,0.13,0.24,2021,0.0291,0.6997,0.447,0.6208,0.9273,0.399,0.8644,0.0136,0.0139,0.2424,Improving
70,Fudan University,66.7,65.9,65.6,73.3,67.1,47.7,32597,0.11,0.13,2021,0.0309,0.6768,0.6306,0.6552,0.7303,0.671,0.437,0.0179,0.0116,0.1313,Improving
77,University of Warwick,65.3,46.7,53.8,90.1,41.6,94.0,21775,0.13,0.41,2021,0.034,0.6616,0.4208,0.5359,0.9,0.416,0.9354,0.0119,0.0139,0.4141,Improving
79,University of T�bingen,65.2,53.3,59.7,81.9,77.1,64.3,27590,0.37,0.14,2021,0.0349,0.6605,0.4929,0.5956,0.8172,0.771,0.6157,0.0151,0.0416,0.1414,Improving
80,University of Groningen,65.1,41.2,56.2,92.6,69.8,85.1,28392,0.24,0.23,2021,0.0354,0.6594,0.3607,0.5602,0.9253,0.698,0.8396,0.0156,0.0266,0.2323,Improving
84,University of Copenhagen,63.8,49.3,47.3,90.4,50.5,86.4,30746,0.04,0.17,2021,0.0372,0.6453,0.4492,0.4702,0.903,0.505,0.8536,0.0169,0.0035,0.1717,Improving
88,University of Science and Technology of China,63.4,64.0,60.4,72.3,75.2,33.0,16434,0.07,0.05,2021,0.039,0.6409,0.6098,0.6026,0.7202,0.752,0.2788,0.009,0.0069,0.0505,Improving
93,University of Glasgow,62.9,40.9,48.1,94.3,39.9,92.8,26535,0.15,0.38,2021,0.0412,0.6355,0.3574,0.4783,0.9424,0.399,0.9225,0.0145,0.0162,0.3838,Improving
95,Zhejiang University,62.5,65.9,65.6,52.3,100.0,65.1,33825,0.11,0.23,2021,0.0421,0.6311,0.6306,0.6552,0.5182,1.0,0.6243,0.0185,0.0116,0.2323,Improving
100,Shanghai Jiao Tong University,61.8,60.8,70.0,53.7,100.0,52.0,38556,0.12,0.11,2021,0.0443,0.6235,0.5749,0.6997,0.5323,1.0,0.4833,0.0211,0.0127,0.1111,Improving
102,Sungkyunkwan University (SKKU),61.7,55.7,60.3,67.8,98.1,55.0,23340,0.2,0.18,2021,0.0452,0.6224,0.5191,0.6016,0.6747,0.981,0.5156,0.0128,0.022,0.1818,Improving
107,University of Birmingham,61.3,40.3,45.5,92.6,40.1,90.2,30195,0.15,0.3,2021,0.0475,0.6181,0.3508,0.452,0.9253,0.401,0.8945,0.0165,0.0162,0.303,Improving
108,RWTH Aachen University,61.3,55.8,62.4,62.9,98.0,60.1,45256,0.58,0.23,2021,0.0479,0.6181,0.5202,0.6229,0.6253,0.98,0.5705,0.0248,0.0659,0.2323,Improving
109,University of Bern,61.2,44.9,42.8,87.4,84.7,87.1,11417,0.17,0.16,2021,0.0484,0.617,0.4011,0.4247,0.8727,0.847,0.8611,0.0063,0.0185,0.1616,Improving
111,Nanjing University,61.0,52.4,54.0,75.2,91.3,56.3,37475,0.17,0.09,2021,0.0493,0.6148,0.4831,0.5379,0.7495,0.913,0.5296,0.0205,0.0185,0.0909,Improving
118,University of Adelaide,60.4,33.7,42.9,96.0,68.5,92.3,21054,0.31,0.29,2021,0.0524,0.6083,0.2787,0.4257,0.9596,0.685,0.9171,0.0115,0.0347,0.2929,Improving
127,University of Oslo,59.4,39.5,44.2,91.5,40.4,78.1,20737,0.12,0.17,2021,0.0564,0.5974,0.3421,0.4388,0.9141,0.404,0.7643,0.0114,0.0127,0.1717,Improving
129,Hong Kong Polytechnic University,59.1,41.1,47.5,81.0,41.7,96.1,22778,0.25,0.27,2021,0.0573,0.5941,0.3596,0.4722,0.8081,0.417,0.958,0.0125,0.0277,0.2727,Improving
143,Ulm University,58.2,40.0,37.9,94.9,82.0,57.4,10503,0.28,0.13,2021,0.0636,0.5843,0.3475,0.3751,0.9485,0.82,0.5414,0.0058,0.0312,0.1313,Improving
144,University of W�rzburg,58.2,39.3,43.0,90.5,70.2,61.5,23887,0.38,0.1,2021,0.064,0.5843,0.3399,0.4267,0.904,0.702,0.5856,0.0131,0.0428,0.101,Improving
158,Bielefeld University,56.9,34.4,42.7,94.8,66.5,48.3,24890,0.71,0.08,2021,0.0703,0.5702,0.2863,0.4237,0.9475,0.665,0.4435,0.0136,0.0809,0.0808,Improving
162,University of Technology Sydney,56.8,35.3,44.3,81.1,53.7,97.0,26529,0.42,0.36,2021,0.0721,0.5691,0.2962,0.4398,0.8091,0.537,0.9677,0.0145,0.0474,0.3636,Improving
167,University of Bologna,56.3,50.8,36.6,83.6,44.1,51.6,67298,0.24,0.12,2021,0.0743,0.5637,0.4656,0.362,0.8343,0.441,0.479,0.0369,0.0266,0.1212,Improving
185,Queensland University of Technology,55.1,31.7,37.4,89.4,53.5,83.2,35555,0.42,0.17,2021,0.0824,0.5506,0.2568,0.3701,0.8929,0.535,0.8192,0.0195,0.0474,0.1717,Improving
194,Macquarie University,54.6,38.5,43.1,73.7,58.6,87.1,29835,0.66,0.29,2021,0.0864,0.5452,0.3311,0.4277,0.7343,0.586,0.8611,0.0164,0.0751,0.2929,Improving
201,Queen s University Belfast,54.3,31.5,38.1,84.0,38.4,96.7,18440,0.17,0.36,2021,0.0896,0.5419,0.2546,0.3771,0.8384,0.384,0.9645,0.0101,0.0185,0.3636,Improving
203,Aalto University,54.1,39.8,38.8,70.7,50.0,82.7,12506,0.19,0.24,2021,0.0905,0.5397,0.3454,0.3842,0.704,0.5,0.8138,0.0069,0.0208,0.2424,Improving
204,University of Bath,54.0,30.0,32.2,80.5,36.5,91.8,14410,0.16,0.33,2021,0.0909,0.5386,0.2383,0.3175,0.803,0.365,0.9117,0.0079,0.0173,0.3333,Improving
210,Curtin University,53.4,24.1,30.5,86.9,42.1,95.0,30130,0.2,0.32,2021,0.0936,0.5321,0.1738,0.3003,0.8677,0.421,0.9462,0.0165,0.022,0.3232,Improving
221,King Abdulaziz University,52.3,30.6,16.0,95.2,77.7,93.4,31869,0.08,0.22,2021,0.0985,0.5201,0.2448,0.1537,0.9515,0.777,0.929,0.0175,0.0081,0.2222,Improving
229,Medical University of Vienna,51.5,33.4,25.4,92.2,57.8,79.2,7466,0.09,0.3,2021,0.1021,0.5114,0.2754,0.2487,0.9212,0.578,0.7761,0.0041,0.0092,0.303,Improving
236,Sapienza University of Rome,50.8,51.9,41.4,68.5,44.0,41.4,77496,0.23,0.07,2021,0.1052,0.5038,0.4776,0.4105,0.6818,0.44,0.3692,0.0425,0.0254,0.0707,Improving
248,University of Wollongong,49.6,29.2,36.1,78.1,56.9,94.3,18517,0.3,0.29,2021,0.1106,0.4908,0.2295,0.3569,0.7788,0.569,0.9386,0.0101,0.0335,0.2929,Improving
257,Deakin University,48.7,25.1,31.4,78.3,40.2,87.1,41341,0.34,0.26,2021,0.1146,0.481,0.1847,0.3094,0.7808,0.402,0.8611,0.0227,0.0382,0.2626,Improving
272,University of Navarra,47.2,29.0,27.9,83.3,63.4,69.5,11329,0.15,0.24,2021,0.1214,0.4646,0.2273,0.274,0.8313,0.634,0.6717,0.0062,0.0162,0.2424,Improving
277,University of Padua,46.7,40.0,32.8,78.5,38.3,48.8,46900,0.22,0.07,2021,0.1236,0.4592,0.3475,0.3236,0.7828,0.383,0.4489,0.0257,0.0243,0.0707,Improving
287,University of Surrey,45.7,30.8,34.5,74.0,43.1,94.5,14315,0.16,0.38,2021,0.1281,0.4483,0.247,0.3407,0.7374,0.431,0.9408,0.0078,0.0173,0.3838,Improving
290,University of Tartu,45.4,25.6,28.3,87.8,41.7,59.3,8735,0.12,0.1,2021,0.1294,0.445,0.1902,0.2781,0.8768,0.417,0.5619,0.0048,0.0127,0.101,Improving
293,Vrije Universiteit Brussel,45.1,36.6,43.0,63.3,54.8,76.3,12041,0.3,0.23,2021,0.1308,0.4418,0.3104,0.4267,0.6293,0.548,0.7449,0.0066,0.0335,0.2323,Improving
346,Wuhan University,44.8,43.4,36.8,58.4,86.9,40.4,53956,0.15,0.07,2021,0.1545,0.4385,0.3847,0.364,0.5798,0.869,0.3584,0.0296,0.0162,0.0707,Improving
1,University of Oxford,95.7,91.0,99.6,98.0,74.4,96.3,20835,0.11,0.42,2022,0.0,0.9924,0.9049,0.999,0.9798,0.744,0.9602,0.0114,0.0116,0.4242,Improving
16,Peking University,87.5,91.4,94.6,81.7,93.1,65.1,31606,0.1,0.19,2022,0.0067,0.9032,0.9093,0.9484,0.8152,0.931,0.6243,0.0173,0.0104,0.1919,Improving
17,Tsinghua University,87.5,88.1,95.7,86.8,100.0,50.6,38221,0.12,0.13,2022,0.0072,0.9032,0.8732,0.9596,0.8667,1.0,0.4682,0.0209,0.0127,0.1313,Improving
21,National University of Singapore,85.2,76.3,90.6,87.3,75.4,94.4,31819,0.19,0.25,2022,0.009,0.8781,0.7443,0.908,0.8717,0.754,0.9397,0.0174,0.0208,0.2525,Improving
26,New York University,82.4,75.4,83.1,94.7,41.4,72.3,45424,0.11,0.35,2022,0.0112,0.8477,0.7344,0.8322,0.9465,0.414,0.7018,0.0249,0.0116,0.3535,Improving
35,King s College London,76.0,57.6,71.2,96.9,43.7,95.9,28250,0.12,0.49,2022,0.0152,0.778,0.5399,0.7118,0.9687,0.437,0.9559,0.0155,0.0127,0.4949,Improving
38,Technical University of Munich,75.6,64.5,74.8,85.5,100.0,76.1,32672,0.39,0.33,2022,0.0166,0.7737,0.6153,0.7482,0.8535,1.0,0.7427,0.0179,0.0439,0.3333,Improving
43,KU Leuven,73.6,59.1,73.2,86.2,99.2,74.2,46327,0.36,0.16,2022,0.0188,0.7519,0.5563,0.7321,0.8606,0.992,0.7223,0.0254,0.0405,0.1616,Improving
49,Chinese University of Hong Kong,71.3,55.1,58.6,95.0,60.2,95.0,18478,0.19,0.25,2022,0.0215,0.7269,0.5126,0.5844,0.9495,0.602,0.9462,0.0101,0.0208,0.2525,Improving
55,The University of Queensland,70.0,55.0,62.0,85.8,86.2,93.4,41914,0.36,0.41,2022,0.0242,0.7127,0.5115,0.6188,0.8566,0.862,0.929,0.023,0.0405,0.4141,Improving
57,Monash University,69.9,54.3,61.7,87.7,79.2,91.0,60211,0.44,0.45,2022,0.0251,0.7116,0.5038,0.6158,0.8758,0.792,0.9031,0.033,0.0497,0.4545,Improving
60,Fudan University,69.7,66.8,68.4,79.0,70.7,48.6,33140,0.11,0.12,2022,0.0264,0.7095,0.6404,0.6835,0.7879,0.707,0.4467,0.0182,0.0116,0.1212,Improving
65,University of Amsterdam,68.9,49.0,63.3,91.6,41.6,89.8,25556,0.13,0.29,2022,0.0287,0.7008,0.4459,0.632,0.9152,0.416,0.8902,0.014,0.0139,0.2929,Improving
76,Zhejiang University,65.8,67.2,69.9,58.6,100.0,61.6,40352,0.12,0.2,2022,0.0336,0.667,0.6448,0.6987,0.5818,1.0,0.5867,0.0221,0.0127,0.202,Improving
78,University of T�bingen,65.4,53.3,58.7,82.9,82.7,65.2,20438,0.26,0.14,2022,0.0345,0.6627,0.4929,0.5854,0.8273,0.827,0.6254,0.0112,0.0289,0.1414,Improving
79,University of Warwick,65.4,46.9,53.0,90.7,44.8,94.5,22710,0.14,0.43,2022,0.0349,0.6627,0.423,0.5278,0.9061,0.448,0.9408,0.0124,0.015,0.4343,Improving
80,University of Groningen,65.2,42.5,55.3,90.6,81.1,88.7,29440,0.24,0.27,2022,0.0354,0.6605,0.3749,0.5511,0.9051,0.811,0.8784,0.0161,0.0266,0.2727,Improving
84,Shanghai Jiao Tong University,64.7,64.2,71.9,59.3,100.0,47.0,36638,0.11,0.1,2022,0.0372,0.6551,0.612,0.7189,0.5889,1.0,0.4295,0.0201,0.0116,0.101,Improving
86,University of Glasgow,63.7,41.9,49.9,94.0,40.7,93.1,27625,0.14,0.4,2022,0.0381,0.6442,0.3683,0.4965,0.9394,0.407,0.9257,0.0151,0.015,0.404,Improving
89,University of Science and Technology of China,63.6,63.4,61.5,72.8,70.3,34.5,16718,0.07,0.05,2022,0.0394,0.6431,0.6033,0.6138,0.7253,0.703,0.2949,0.0092,0.0069,0.0505,Improving
91,Hong Kong Polytechnic University,63.3,45.4,53.9,83.7,46.0,97.1,21979,0.26,0.29,2022,0.0403,0.6398,0.4066,0.5369,0.8354,0.46,0.9688,0.012,0.0289,0.2929,Improving
96,University of Copenhagen,62.7,46.8,47.1,88.8,54.4,86.8,30326,0.04,0.18,2022,0.0425,0.6333,0.4219,0.4681,0.8869,0.544,0.8579,0.0166,0.0035,0.1818,Improving
101,University of Bern,62.2,45.0,44.9,88.2,90.6,87.3,11556,0.17,0.16,2022,0.0448,0.6279,0.4022,0.4459,0.8808,0.906,0.8633,0.0063,0.0185,0.1616,Improving
105,University of Birmingham,61.5,40.3,45.2,93.3,40.6,91.7,31365,0.15,0.32,2022,0.0466,0.6202,0.3508,0.4489,0.9323,0.406,0.9107,0.0172,0.0162,0.3232,Improving
106,Nanjing University,61.5,54.9,54.6,74.0,86.8,56.6,37137,0.17,0.09,2022,0.047,0.6202,0.5104,0.544,0.7374,0.868,0.5328,0.0204,0.0185,0.0909,Improving
109,RWTH Aachen University,61.4,55.3,61.6,64.1,98.7,62.0,45628,0.56,0.25,2022,0.0484,0.6192,0.5148,0.6148,0.6374,0.987,0.591,0.025,0.0636,0.2525,Improving
111,University of Adelaide,61.2,35.6,45.2,94.3,65.5,93.7,22061,0.31,0.32,2022,0.0493,0.617,0.2995,0.4489,0.9424,0.655,0.9322,0.0121,0.0347,0.3232,Improving
120,University of Oslo,60.1,40.5,46.5,89.5,44.3,80.4,21413,0.13,0.19,2022,0.0533,0.605,0.353,0.4621,0.8939,0.443,0.789,0.0117,0.0139,0.1919,Improving
123,Sungkyunkwan University (SKKU),60.0,56.9,60.2,60.7,99.4,56.3,23104,0.19,0.19,2022,0.0546,0.6039,0.5322,0.6006,0.603,0.994,0.5296,0.0127,0.0208,0.1919,Improving
145,University of Technology Sydney,57.8,36.5,43.7,83.7,55.0,97.2,26955,0.4,0.37,2022,0.0645,0.58,0.3093,0.4338,0.8354,0.55,0.9699,0.0148,0.0451,0.3737,Improving
149,Ulm University,57.6,39.8,38.6,92.4,85.7,56.9,10284,0.27,0.13,2022,0.0663,0.5778,0.3454,0.3822,0.9232,0.857,0.5361,0.0056,0.0301,0.1313,Improving
157,Wuhan University,56.9,43.2,37.7,92.3,80.9,39.8,54421,0.15,0.07,2022,0.0699,0.5702,0.3825,0.3731,0.9222,0.809,0.352,0.0298,0.0162,0.0707,Improving
164,University of W�rzburg,56.6,38.1,43.2,85.6,73.9,62.4,23374,0.36,0.1,2022,0.073,0.5669,0.3268,0.4287,0.8545,0.739,0.5953,0.0128,0.0405,0.101,Improving
165,Bielefeld University,56.5,36.4,41.8,94.4,42.4,48.1,25182,0.71,0.08,2022,0.0734,0.5658,0.3082,0.4146,0.9434,0.424,0.4413,0.0138,0.0809,0.0808,Improving
171,University of Bologna,55.8,49.8,36.9,82.7,45.3,52.1,68370,0.24,0.12,2022,0.0761,0.5582,0.4546,0.365,0.8253,0.453,0.4844,0.0375,0.0266,0.1212,Improving
189,King Abdulaziz University,54.5,36.7,22.9,92.4,74.0,93.6,32034,0.08,0.22,2022,0.0842,0.5441,0.3115,0.2235,0.9232,0.74,0.9311,0.0176,0.0081,0.2222,Improving
191,Macquarie University,54.4,39.0,43.3,71.4,63.3,89.5,30249,0.7,0.3,2022,0.0851,0.543,0.3366,0.4297,0.7111,0.633,0.887,0.0166,0.0798,0.303,Improving
193,Queensland University of Technology,54.3,32.2,36.7,86.8,50.0,84.6,36366,0.4,0.18,2022,0.086,0.5419,0.2623,0.363,0.8667,0.5,0.8342,0.0199,0.0451,0.1818,Improving
199,Sapienza University of Rome,54.0,51.5,41.7,70.9,55.9,44.3,71992,0.31,0.09,2022,0.0887,0.5386,0.4732,0.4135,0.7061,0.559,0.4004,0.0395,0.0347,0.0909,Improving
202,Aalto University,53.8,38.9,38.6,71.6,54.2,83.7,12815,0.19,0.24,2022,0.09,0.5365,0.3355,0.3822,0.7131,0.542,0.8245,0.007,0.0208,0.2424,Improving
205,University of Bath,53.5,32.2,34.0,78.9,38.7,92.9,14655,0.16,0.34,2022,0.0914,0.5332,0.2623,0.3357,0.7869,0.387,0.9236,0.008,0.0173,0.3434,Improving
224,Medical University of Vienna,51.6,34.6,26.9,92.7,61.9,79.8,7232,0.09,0.3,2022,0.0999,0.5125,0.2885,0.2639,0.9263,0.619,0.7826,0.004,0.0092,0.303,Improving
228,University of Padua,51.2,41.3,33.8,80.3,40.9,49.4,48651,0.22,0.08,2022,0.1017,0.5082,0.3617,0.3337,0.801,0.409,0.4553,0.0267,0.0243,0.0808,Improving
229,Queen s University Belfast,51.1,29.3,36.3,80.3,41.3,97.2,18485,0.16,0.37,2022,0.1021,0.5071,0.2306,0.3589,0.801,0.413,0.9699,0.0101,0.0173,0.3737,Improving
238,University of Surrey,50.2,31.5,34.7,75.0,43.0,94.6,14455,0.16,0.36,2022,0.1061,0.4973,0.2546,0.3428,0.7475,0.43,0.9419,0.0079,0.0173,0.3636,Improving
249,University of Wollongong,49.1,30.8,37.6,77.3,55.8,94.7,18222,0.3,0.3,2022,0.1111,0.4853,0.247,0.3721,0.7707,0.558,0.9429,0.01,0.0335,0.303,Improving
258,Curtin University,49.1,25.2,32.6,82.5,43.5,95.5,30221,0.21,0.32,2022,0.1151,0.4853,0.1858,0.3215,0.8232,0.435,0.9516,0.0166,0.0231,0.3232,Improving
260,Deakin University,49.1,26.5,32.3,79.3,42.8,89.2,42675,0.34,0.28,2022,0.116,0.4853,0.2,0.3185,0.7909,0.428,0.8837,0.0234,0.0382,0.2828,Improving
278,University of Navarra,49.1,28.7,29.3,85.1,65.9,71.7,11545,0.15,0.26,2022,0.124,0.4853,0.224,0.2882,0.8495,0.659,0.6954,0.0063,0.0162,0.2626,Improving
